GeoFips,GeoName,LineCode,Description,2015
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.7
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
32900,"Merced, CA (Metropolitan Statistical Area)",1,RPPs: All items,95
32900,"Merced, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
32900,"Merced, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,82.1
32900,"Merced, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",1,RPPs: All items,106.8
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,100.4
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,129.3
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.9
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",1,RPPs: All items,85.6
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,92.6
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,71.4
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,89.6
33220,"Midland, MI (Metropolitan Statistical Area)",1,RPPs: All items,91.1
33220,"Midland, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
33220,"Midland, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.6
33220,"Midland, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
33260,"Midland, TX (Metropolitan Statistical Area)",1,RPPs: All items,100.5
33260,"Midland, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
33260,"Midland, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,129
33260,"Midland, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",1,RPPs: All items,95.7
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,96.1
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.8
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.2
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",1,RPPs: All items,102.4
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2,  RPPs: Goods,104
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,110
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,96.8
33540,"Missoula, MT (Metropolitan Statistical Area)",1,RPPs: All items,96
33540,"Missoula, MT (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
33540,"Missoula, MT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,94.8
33540,"Missoula, MT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
33660,"Mobile, AL (Metropolitan Statistical Area)",1,RPPs: All items,88
33660,"Mobile, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
33660,"Mobile, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,66.2
33660,"Mobile, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
33700,"Modesto, CA (Metropolitan Statistical Area)",1,RPPs: All items,98.7
33700,"Modesto, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
33700,"Modesto, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.5
33700,"Modesto, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
33740,"Monroe, LA (Metropolitan Statistical Area)",1,RPPs: All items,85.9
33740,"Monroe, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,97
33740,"Monroe, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,58.5
33740,"Monroe, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
33780,"Monroe, MI (Metropolitan Statistical Area)",1,RPPs: All items,94.6
33780,"Monroe, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,98.8
33780,"Monroe, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.5
33780,"Monroe, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.6
33860,"Montgomery, AL (Metropolitan Statistical Area)",1,RPPs: All items,89.3
33860,"Montgomery, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
33860,"Montgomery, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.2
33860,"Montgomery, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
34060,"Morgantown, WV (Metropolitan Statistical Area)",1,RPPs: All items,91.3
34060,"Morgantown, WV (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
34060,"Morgantown, WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,88.4
34060,"Morgantown, WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
34100,"Morristown, TN (Metropolitan Statistical Area)",1,RPPs: All items,81.3
34100,"Morristown, TN (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
34100,"Morristown, TN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,61.4
34100,"Morristown, TN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",1,RPPs: All items,97.6
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,101.4
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
34620,"Muncie, IN (Metropolitan Statistical Area)",1,RPPs: All items,88.6
34620,"Muncie, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
34620,"Muncie, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,68.6
34620,"Muncie, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
34740,"Muskegon, MI (Metropolitan Statistical Area)",1,RPPs: All items,87.9
34740,"Muskegon, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
34740,"Muskegon, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,64.1
34740,"Muskegon, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",1,RPPs: All items,90.7
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,82.8
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
34900,"Napa, CA (Metropolitan Statistical Area)",1,RPPs: All items,120.1
34900,"Napa, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,109
34900,"Napa, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,165.7
34900,"Napa, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,109.3
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",1,RPPs: All items,100
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,120.2
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",1,RPPs: All items,93.9
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.9
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
35100,"New Bern, NC (Metropolitan Statistical Area)",1,RPPs: All items,86.7
35100,"New Bern, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
35100,"New Bern, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76.2
35100,"New Bern, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",1,RPPs: All items,112.1
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",2,  RPPs: Goods,108
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,115.2
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,114.5
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",1,RPPs: All items,95.6
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.4
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",1,RPPs: All items,121.9
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",2,  RPPs: Goods,109.7
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,155.6
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,116.7
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",1,RPPs: All items,89.4
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,68.8
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",1,RPPs: All items,98.8
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,109.8
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",1,RPPs: All items,100.3
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",2,  RPPs: Goods,98
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,107.6
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
36100,"Ocala, FL (Metropolitan Statistical Area)",1,RPPs: All items,90.2
36100,"Ocala, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
36100,"Ocala, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,75.3
36100,"Ocala, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
36140,"Ocean City, NJ (Metropolitan Statistical Area)",1,RPPs: All items,106.8
36140,"Ocean City, NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,102.1
36140,"Ocean City, NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,112.8
36140,"Ocean City, NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,107.5
36220,"Odessa, TX (Metropolitan Statistical Area)",1,RPPs: All items,97.6
36220,"Odessa, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
36220,"Odessa, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,105.6
36220,"Odessa, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",1,RPPs: All items,95.6
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,96.4
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83.8
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.2
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",1,RPPs: All items,92.1
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.4
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",1,RPPs: All items,106.2
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,106.5
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,111.6
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.7
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",1,RPPs: All items,93.7
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.7
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.6
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",1,RPPs: All items,97.8
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,104.5
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",1,RPPs: All items,91.3
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,75.4
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
36980,"Owensboro, KY (Metropolitan Statistical Area)",1,RPPs: All items,87.5
36980,"Owensboro, KY (Metropolitan Statistical Area)",2,  RPPs: Goods,96.8
36980,"Owensboro, KY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,62.8
36980,"Owensboro, KY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",1,RPPs: All items,116.1
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,102
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,171.9
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,104.5
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.3
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,93.7
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
37460,"Panama City, FL (Metropolitan Statistical Area)",1,RPPs: All items,94.2
37460,"Panama City, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
37460,"Panama City, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,90.8
37460,"Panama City, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",1,RPPs: All items,86.3
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,58.3
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",1,RPPs: All items,93
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.6
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
37900,"Peoria, IL (Metropolitan Statistical Area)",1,RPPs: All items,91.7
37900,"Peoria, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
37900,"Peoria, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76.1
37900,"Peoria, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.6
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1,RPPs: All items,106.3
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2,  RPPs: Goods,102.1
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,111.8
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,107.5
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",1,RPPs: All items,97.2
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,98.1
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,96.7
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,96.4
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1,RPPs: All items,83.5
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,51.8
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1,RPPs: All items,94.7
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.1
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,78.8
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1,RPPs: All items,95.1
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
38340,"Pittsfield, MA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.3
38340,"Pittsfield, MA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
38540,"Pocatello, ID (Metropolitan Statistical Area)",1,RPPs: All items,89.2
38540,"Pocatello, ID (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
38540,"Pocatello, ID (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.8
38540,"Pocatello, ID (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1,RPPs: All items,101
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",2,  RPPs: Goods,98.3
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,109.6
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.3
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1,RPPs: All items,101.8
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.6
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,115
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.6
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.8
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.7
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
39140,"Prescott, AZ (Metropolitan Statistical Area)",1,RPPs: All items,95.2
39140,"Prescott, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
39140,"Prescott, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.6
39140,"Prescott, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1,RPPs: All items,99.1
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.6
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,98.3
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.3
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",1,RPPs: All items,97.5
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.9
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.7
39380,"Pueblo, CO (Metropolitan Statistical Area)",1,RPPs: All items,92.1
39380,"Pueblo, CO (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
39380,"Pueblo, CO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,71.4
39380,"Pueblo, CO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",1,RPPs: All items,94.6
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.2
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
39540,"Racine, WI (Metropolitan Statistical Area)",1,RPPs: All items,93.6
39540,"Racine, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,96.1
39540,"Racine, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85
39540,"Racine, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.2
39580,"Raleigh, NC (Metropolitan Statistical Area)",1,RPPs: All items,95.8
39580,"Raleigh, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
39580,"Raleigh, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.6
39580,"Raleigh, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
39660,"Rapid City, SD (Metropolitan Statistical Area)",1,RPPs: All items,91.6
39660,"Rapid City, SD (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
39660,"Rapid City, SD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,80.5
39660,"Rapid City, SD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.8
39740,"Reading, PA (Metropolitan Statistical Area)",1,RPPs: All items,95.5
39740,"Reading, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
39740,"Reading, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,86.6
39740,"Reading, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
39820,"Redding, CA (Metropolitan Statistical Area)",1,RPPs: All items,98.1
39820,"Redding, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
39820,"Redding, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.2
39820,"Redding, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
39900,"Reno, NV (Metropolitan Statistical Area)",1,RPPs: All items,99.1
39900,"Reno, NV (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
39900,"Reno, NV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,99.3
39900,"Reno, NV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.7
40060,"Richmond, VA (Metropolitan Statistical Area)",1,RPPs: All items,96.1
40060,"Richmond, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
40060,"Richmond, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.8
40060,"Richmond, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",1,RPPs: All items,106.7
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,102
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,117.4
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,104.5
40220,"Roanoke, VA (Metropolitan Statistical Area)",1,RPPs: All items,91.3
40220,"Roanoke, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
40220,"Roanoke, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,78.1
40220,"Roanoke, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
40340,"Rochester, MN (Metropolitan Statistical Area)",1,RPPs: All items,93.6
40340,"Rochester, MN (Metropolitan Statistical Area)",2,  RPPs: Goods,96.4
40340,"Rochester, MN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,88.4
40340,"Rochester, MN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.8
40380,"Rochester, NY (Metropolitan Statistical Area)",1,RPPs: All items,97.6
40380,"Rochester, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98
40380,"Rochester, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95
40380,"Rochester, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
40420,"Rockford, IL (Metropolitan Statistical Area)",1,RPPs: All items,90.6
40420,"Rockford, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
40420,"Rockford, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.9
40420,"Rockford, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",1,RPPs: All items,85.1
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,55.4
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
40660,"Rome, GA (Metropolitan Statistical Area)",1,RPPs: All items,80.2
40660,"Rome, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
40660,"Rome, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,58.4
40660,"Rome, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",1,RPPs: All items,102.6
